population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,480,Cáncer de tiroides,2,Porcentaje,2023,0.0008692410948340218,0.001023007254646471,0.000752480450068899
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,483,Mesotelioma,2,Porcentaje,2023,0.00046589128913575696,0.0005146950762985957,0.00041348008895835797
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,484,Linfoma Hodgkin,2,Porcentaje,2023,0.00045219713053529237,0.0005852610192100438,0.0003472273942429707
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,485,Linfoma no Hodgkin,2,Porcentaje,2023,0.004712431517706167,0.005287970857671063,0.004110863240345073
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,486,Mieloma múltiple,2,Porcentaje,2023,0.0020832756874504654,0.0022807469435190677,0.0018780293699053035
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,487,Leucemia,2,Porcentaje,2023,0.005691295070097338,0.006384975462507738,0.00513132032983953
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,489,Otras neoplasias malignas,2,Porcentaje,2023,0.0037603427593952223,0.004193342066520176,0.0032994612796238853
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,490,Otras neoplasias in situ y no malignas,2,Porcentaje,2023,0.0020728550414426915,0.0024179096867243516,0.0017847331545596354
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,492,Cardiopatías reumática,2,Porcentaje,2023,0.00647593540716564,0.009278894015835069,0.004368626795566388
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,493,Cardiopatías isquémicas,2,Porcentaje,2023,0.14815730932283558,0.15916089625379914,0.1344843676584293
